https://www.google.com,Ambergooglelogo_color_272x92dp.png,13KB
https://www.google.com,Amberlogo-myaccount-callout-68px.png,16KB
https://www.google.com,Ambergsa_super_g-64.gif,21KB
https://www.google.com,Ambergooglelogo_color_160x56dp.png,6KB
